index,ts_code,trade_date,pre_close,pre_settle,open,high,low,close,settle,change1,change2,vol,amount,oi,oi_chg,mapping_ts_code,pre_main_close
175,T.CFX,20151204,98.965,98.975,98.9,99.165,98.76,98.86,98.885,-0.115,-0.09,17651.0,1747122.15,22712.0,,T1603.CFX,
176,T.CFX,20151207,98.86,98.885,98.86,99.035,98.73,98.95,98.915,0.065,0.03,15918.0,1573466.49,22867.0,,T1603.CFX,
177,T.CFX,20151208,98.95,98.915,99.0,99.205,98.91,99.195,99.14,0.28,0.225,13639.0,1351362.4,23546.0,,T1603.CFX,
178,T.CFX,20151209,99.195,99.14,99.205,99.28,99.01,99.17,99.18,0.03,0.04,16204.0,1606311.545,23694.0,,T1603.CFX,
179,T.CFX,20151210,99.17,99.18,99.15,99.295,99.015,99.105,99.09,-0.075,-0.09,16452.0,1631515.02,23965.0,,T1603.CFX,
180,T.CFX,20151211,99.105,99.09,99.105,99.37,99.04,99.37,99.275,0.28,0.185,14679.0,1455857.365,24427.0,,T1603.CFX,
181,T.CFX,20151214,99.37,99.275,99.15,99.225,98.82,98.87,98.875,-0.405,-0.4,22071.0,2185415.425,23548.0,,T1603.CFX,
182,T.CFX,20151215,98.87,98.875,98.895,99.125,98.82,99.085,99.07,0.21,0.195,15886.0,1572781.94,23931.0,,T1603.CFX,
183,T.CFX,20151216,99.085,99.07,99.085,99.2,98.9,99.16,99.16,0.09,0.09,14768.0,1462634.405,23612.0,,T1603.CFX,
184,T.CFX,20151217,99.16,99.16,99.16,99.295,99.085,99.15,99.16,-0.01,0.0,17340.0,1719802.035,23234.0,,T1603.CFX,
185,T.CFX,20151218,99.15,99.16,99.205,99.6,99.175,99.56,99.55,0.4,0.39,20000.0,1989007.72,23832.0,,T1603.CFX,
186,T.CFX,20151221,99.56,99.55,99.57,99.92,99.51,99.805,99.84,0.255,0.29,20148.0,2009485.855,24023.0,,T1603.CFX,
187,T.CFX,20151222,99.805,99.84,99.895,100.11,99.815,99.905,99.87,0.065,0.03,20619.0,2060667.94,24326.0,,T1603.CFX,
188,T.CFX,20151223,99.905,99.87,99.9,100.02,99.825,99.98,99.97,0.11,0.1,15354.0,1534453.785,24665.0,,T1603.CFX,
189,T.CFX,20151224,99.98,99.97,100.0,100.335,99.92,100.28,100.27,0.31,0.3,19091.0,1912077.51,26150.0,,T1603.CFX,
190,T.CFX,20151225,100.28,100.27,100.29,100.385,100.17,100.26,100.255,-0.01,-0.015,20146.0,2019792.02,26222.0,,T1603.CFX,
191,T.CFX,20151228,100.26,100.255,100.265,100.48,100.12,100.48,100.445,0.225,0.19,14896.0,1494486.45,26559.0,,T1603.CFX,
192,T.CFX,20151229,100.48,100.445,100.495,100.59,100.205,100.23,100.27,-0.215,-0.175,19802.0,1988110.255,26144.0,,T1603.CFX,
193,T.CFX,20151230,100.23,100.27,100.19,100.275,100.01,100.15,100.175,-0.12,-0.095,19466.0,1949234.96,25926.0,,T1603.CFX,
194,T.CFX,20151231,100.15,100.175,100.125,100.365,100.01,100.035,100.055,-0.14,-0.12,19984.0,2002039.955,25937.0,,T1603.CFX,
195,T.CFX,20160104,100.035,100.055,100.0,100.03,99.665,99.865,99.91,-0.19,-0.145,25642.0,2561033.85,27095.0,,T1603.CFX,
196,T.CFX,20160105,99.865,99.91,99.76,99.935,99.58,99.595,99.66,-0.315,-0.25,21604.0,2154663.265,28281.0,,T1603.CFX,
197,T.CFX,20160106,99.595,99.66,99.55,100.04,99.5,100.02,99.98,0.36,0.32,23014.0,2297172.46,28420.0,,T1603.CFX,
198,T.CFX,20160107,100.02,99.98,100.085,100.395,99.755,99.865,99.86,-0.115,-0.12,34218.0,3422167.05,27116.0,,T1603.CFX,
199,T.CFX,20160108,99.865,99.86,99.96,100.295,99.935,100.24,100.225,0.38,0.365,25004.0,2503473.575,27423.0,,T1603.CFX,
200,T.CFX,20160111,100.24,100.225,100.21,100.355,100.115,100.23,100.24,0.005,0.015,22898.0,2295387.715,28537.0,,T1603.CFX,
201,T.CFX,20160112,100.23,100.24,100.305,100.65,100.24,100.62,100.61,0.38,0.37,23394.0,2350858.78,28775.0,,T1603.CFX,
202,T.CFX,20160113,100.62,100.61,100.805,100.86,100.595,100.82,100.775,0.21,0.165,22407.0,2256940.915,29507.0,,T1603.CFX,
203,T.CFX,20160114,100.82,100.775,100.905,100.945,100.38,100.445,100.435,-0.33,-0.34,30554.0,3074017.385,28460.0,,T1603.CFX,
204,T.CFX,20160115,100.445,100.435,100.38,100.675,100.33,100.645,100.615,0.21,0.18,23749.0,2387201.395,28508.0,,T1603.CFX,
205,T.CFX,20160118,100.645,100.615,100.61,100.61,100.12,100.285,100.235,-0.33,-0.38,26390.0,2647019.02,26822.0,,T1603.CFX,
206,T.CFX,20160119,100.285,100.235,100.295,100.4,100.07,100.13,100.155,-0.105,-0.08,29061.0,2912945.425,26627.0,,T1603.CFX,
207,T.CFX,20160120,100.13,100.155,100.13,100.29,99.905,100.27,100.185,0.115,0.03,30440.0,3046117.115,27033.0,,T1603.CFX,
208,T.CFX,20160121,100.27,100.185,100.205,100.435,100.095,100.365,100.385,0.18,0.2,22667.0,2272945.19,26537.0,,T1603.CFX,
209,T.CFX,20160122,100.365,100.385,100.39,100.525,100.28,100.42,100.37,0.035,-0.015,20325.0,2040782.635,26000.0,,T1603.CFX,
210,T.CFX,20160125,100.42,100.37,100.2,100.215,99.81,99.835,99.87,-0.535,-0.5,25812.0,2580224.645,25458.0,,T1603.CFX,
211,T.CFX,20160126,99.835,99.87,99.87,100.09,99.8,99.91,99.93,0.04,0.06,29566.0,2955135.84,23317.0,,T1603.CFX,
212,T.CFX,20160127,99.91,99.93,99.695,99.96,99.6,99.77,99.695,-0.16,-0.235,26694.0,2663030.03,22738.0,,T1603.CFX,
213,T.CFX,20160128,99.77,99.695,99.805,100.0,99.72,99.965,99.955,0.27,0.26,27029.0,2699736.02,21928.0,,T1603.CFX,
214,T.CFX,20160129,99.965,99.955,100.2,100.395,100.055,100.365,100.34,0.41,0.385,24693.0,2474741.01,21253.0,,T1603.CFX,
215,T.CFX,20160201,100.365,100.34,100.395,100.495,100.275,100.34,100.31,0.0,-0.03,19920.0,1999222.575,20192.0,,T1603.CFX,
216,T.CFX,20160202,100.34,100.31,100.34,100.48,99.9,99.92,99.94,-0.39,-0.37,25058.0,2507618.385,19202.0,,T1603.CFX,
217,T.CFX,20160203,99.92,99.94,99.68,100.1,99.66,100.07,100.035,0.13,0.095,21276.0,2125400.605,18739.0,,T1603.CFX,
218,T.CFX,20160204,100.07,99.39,99.39,99.585,99.365,99.535,99.53,0.145,0.14,6755.0,672078.195,20621.0,,T1606.CFX,100.25
219,T.CFX,20160205,99.535,99.53,99.545,99.78,99.51,99.66,99.705,0.13,0.175,3861.0,384768.905,20893.0,,T1606.CFX,
220,T.CFX,20160215,99.66,99.705,99.99,100.185,99.86,100.185,100.12,0.48,0.415,9147.0,914996.06,22602.0,,T1606.CFX,
221,T.CFX,20160216,100.185,100.12,100.12,100.135,99.76,99.77,99.82,-0.35,-0.3,10914.0,1090445.25,24641.0,,T1606.CFX,
222,T.CFX,20160217,99.77,99.82,99.765,99.865,99.615,99.78,99.805,-0.04,-0.015,13880.0,1384778.11,26349.0,,T1606.CFX,
223,T.CFX,20160218,99.78,99.805,99.72,99.935,99.575,99.89,99.89,0.085,0.085,19504.0,1945871.16,28089.0,,T1606.CFX,
224,T.CFX,20160219,99.89,99.89,99.94,99.965,99.745,99.765,99.8,-0.125,-0.09,22430.0,2239392.54,28560.0,,T1606.CFX,
225,T.CFX,20160222,99.765,99.8,99.72,99.735,99.535,99.695,99.7,-0.105,-0.1,17570.0,1750787.875,29962.0,,T1606.CFX,
226,T.CFX,20160223,99.695,99.7,99.69,99.78,99.585,99.605,99.645,-0.095,-0.055,19948.0,1988662.275,31094.0,,T1606.CFX,
227,T.CFX,20160224,99.605,99.645,99.6,99.74,99.505,99.51,99.6,-0.135,-0.045,19084.0,1901751.52,31618.0,,T1606.CFX,
228,T.CFX,20160225,99.51,99.6,99.45,99.65,99.31,99.345,99.41,-0.255,-0.19,27070.0,2693595.95,32242.0,,T1606.CFX,
229,T.CFX,20160226,99.345,99.41,99.345,99.475,99.19,99.42,99.375,0.01,-0.035,28926.0,2874063.44,32828.0,,T1606.CFX,
230,T.CFX,20160229,99.42,99.375,99.375,99.49,99.26,99.46,99.425,0.085,0.05,23042.0,2289850.6,33612.0,,T1606.CFX,
231,T.CFX,20160301,99.46,99.425,99.65,99.655,99.24,99.385,99.35,-0.04,-0.075,27724.0,2755702.095,33338.0,,T1606.CFX,
232,T.CFX,20160302,99.385,99.35,99.35,99.415,99.055,99.135,99.15,-0.215,-0.2,27637.0,2743038.41,35041.0,,T1606.CFX,
233,T.CFX,20160303,99.135,99.15,99.09,99.15,98.88,98.96,98.96,-0.19,-0.19,30864.0,3055931.155,35423.0,,T1606.CFX,
234,T.CFX,20160304,98.96,98.96,98.89,99.24,98.88,99.085,99.055,0.125,0.095,27890.0,2764210.015,35675.0,,T1606.CFX,
235,T.CFX,20160307,99.085,99.055,98.99,99.0,98.645,98.695,98.695,-0.36,-0.36,25119.0,2480938.355,36300.0,,T1606.CFX,
236,T.CFX,20160308,98.695,98.695,98.55,98.955,98.535,98.82,98.8,0.125,0.105,31416.0,3104288.78,34070.0,,T1606.CFX,
237,T.CFX,20160309,98.82,98.8,98.99,99.195,98.96,99.135,99.125,0.335,0.325,23160.0,2294714.35,34952.0,,T1606.CFX,
238,T.CFX,20160310,99.135,99.125,99.3,99.425,99.03,99.42,99.355,0.295,0.23,28185.0,2796479.145,35388.0,,T1606.CFX,
239,T.CFX,20160311,99.42,99.355,99.4,99.79,99.375,99.79,99.64,0.435,0.285,24293.0,2418067.65,35682.0,,T1606.CFX,
240,T.CFX,20160314,99.79,99.64,99.69,99.745,99.53,99.65,99.61,0.01,-0.03,18532.0,1845744.545,35173.0,,T1606.CFX,
241,T.CFX,20160315,99.65,99.61,99.625,99.75,99.455,99.71,99.7,0.1,0.09,22704.0,2261288.95,35536.0,,T1606.CFX,
242,T.CFX,20160316,99.71,99.7,99.7,100.035,99.645,99.985,99.935,0.285,0.235,25859.0,2581294.715,36037.0,,T1606.CFX,
243,T.CFX,20160317,99.985,99.935,100.0,100.01,99.655,99.695,99.73,-0.24,-0.205,27551.0,2751038.855,35263.0,,T1606.CFX,
244,T.CFX,20160318,99.695,99.73,99.685,99.745,99.57,99.68,99.685,-0.05,-0.045,19213.0,1914931.29,36136.0,,T1606.CFX,
245,T.CFX,20160321,99.68,99.685,99.6,99.635,99.385,99.51,99.51,-0.175,-0.175,20902.0,2079402.015,36607.0,,T1606.CFX,
246,T.CFX,20160322,99.51,99.51,99.445,99.705,99.44,99.625,99.62,0.115,0.11,19083.0,1899846.455,37158.0,,T1606.CFX,
247,T.CFX,20160323,99.625,99.62,99.63,99.765,99.56,99.645,99.67,0.025,0.05,17426.0,1736965.07,36800.0,,T1606.CFX,
248,T.CFX,20160324,99.645,99.67,99.675,99.915,99.655,99.855,99.86,0.185,0.19,18110.0,1807568.97,35374.0,,T1606.CFX,
249,T.CFX,20160325,99.855,99.86,99.775,99.88,99.6,99.815,99.825,-0.045,-0.035,18430.0,1839094.25,35316.0,,T1606.CFX,
250,T.CFX,20160328,99.815,99.825,99.72,99.745,99.595,99.615,99.64,-0.21,-0.185,16988.0,1693221.13,35896.0,,T1606.CFX,
251,T.CFX,20160329,99.615,99.64,99.605,99.855,99.57,99.805,99.8,0.165,0.16,18588.0,1853540.84,36516.0,,T1606.CFX,
252,T.CFX,20160330,99.805,99.8,99.825,99.9,99.695,99.8,99.795,0.0,-0.005,16371.0,1633927.94,36584.0,,T1606.CFX,
253,T.CFX,20160331,99.8,99.795,99.805,99.94,99.72,99.8,99.8,0.005,0.005,16736.0,1670604.225,35845.0,,T1606.CFX,
254,T.CFX,20160401,99.8,99.8,99.74,99.915,99.73,99.87,99.875,0.07,0.075,11375.0,1135529.57,36158.0,,T1606.CFX,
255,T.CFX,20160405,99.87,99.875,99.925,99.97,99.605,99.63,99.66,-0.245,-0.215,14463.0,1443071.675,36082.0,,T1606.CFX,
256,T.CFX,20160406,99.63,99.66,99.65,99.705,99.51,99.575,99.57,-0.085,-0.09,18504.0,1842882.28,35319.0,,T1606.CFX,
257,T.CFX,20160407,99.575,99.57,99.58,99.62,99.42,99.475,99.46,-0.095,-0.11,14882.0,1480969.475,35070.0,,T1606.CFX,
258,T.CFX,20160408,99.475,99.46,99.495,99.78,99.46,99.68,99.735,0.22,0.275,21139.0,2106372.17,33325.0,,T1606.CFX,
259,T.CFX,20160411,99.68,99.735,99.64,99.83,99.605,99.745,99.735,0.01,0.0,12604.0,1257112.73,32945.0,,T1606.CFX,
260,T.CFX,20160412,99.745,99.735,99.76,99.795,99.67,99.75,99.715,0.015,-0.02,9424.0,939858.605,32931.0,,T1606.CFX,
261,T.CFX,20160413,99.75,99.715,99.705,99.705,99.38,99.55,99.535,-0.165,-0.18,19762.0,1966334.815,32611.0,,T1606.CFX,
262,T.CFX,20160414,99.55,99.535,99.515,99.57,99.205,99.265,99.255,-0.27,-0.28,17490.0,1738221.905,33714.0,,T1606.CFX,
263,T.CFX,20160415,99.265,99.255,99.265,99.565,99.265,99.485,99.525,0.23,0.27,19921.0,1981334.445,33389.0,,T1606.CFX,
264,T.CFX,20160418,99.485,99.525,99.5,99.68,99.42,99.505,99.5,-0.02,-0.025,13439.0,1337727.685,32836.0,,T1606.CFX,
265,T.CFX,20160419,99.505,99.5,99.485,99.64,99.405,99.58,99.595,0.08,0.095,14364.0,1429722.655,33086.0,,T1606.CFX,
266,T.CFX,20160420,99.58,99.595,99.45,99.53,99.22,99.295,99.315,-0.3,-0.28,20141.0,2001519.55,33522.0,,T1606.CFX,
267,T.CFX,20160421,99.295,99.315,99.225,99.43,99.135,99.305,99.255,-0.01,-0.06,18187.0,1805595.285,32568.0,,T1606.CFX,
268,T.CFX,20160422,99.305,99.255,99.355,99.47,99.26,99.385,99.39,0.13,0.135,13232.0,1314799.7,31043.0,,T1606.CFX,
269,T.CFX,20160425,99.385,99.39,99.305,99.345,99.04,99.05,99.075,-0.34,-0.315,15703.0,1557162.995,30725.0,,T1606.CFX,
270,T.CFX,20160426,99.05,99.075,99.15,99.41,99.11,99.345,99.365,0.27,0.29,17539.0,1741290.81,26768.0,,T1606.CFX,
271,T.CFX,20160427,99.345,99.365,99.405,99.475,99.305,99.345,99.35,-0.02,-0.015,12679.0,1260030.81,24696.0,,T1606.CFX,
272,T.CFX,20160428,99.345,99.35,99.435,99.645,99.39,99.61,99.605,0.26,0.255,11923.0,1186680.42,22840.0,,T1606.CFX,
273,T.CFX,20160429,99.61,99.605,99.55,99.635,99.475,99.515,99.51,-0.09,-0.095,8118.0,808270.98,21926.0,,T1606.CFX,
274,T.CFX,20160503,99.515,99.51,99.64,99.83,99.63,99.75,99.775,0.24,0.265,7632.0,761336.485,21408.0,,T1606.CFX,
275,T.CFX,20160504,99.75,99.775,99.73,99.865,99.685,99.845,99.84,0.07,0.065,9708.0,968865.915,20162.0,,T1606.CFX,
276,T.CFX,20160505,99.845,98.4,98.38,98.43,98.305,98.405,98.4,0.005,0.0,3810.0,374826.285,21828.0,,T1609.CFX,99.85
277,T.CFX,20160506,98.405,98.4,98.4,98.535,98.31,98.465,98.47,0.065,0.07,6549.0,644538.515,22400.0,,T1609.CFX,
278,T.CFX,20160509,98.465,98.47,98.585,99.485,98.545,99.17,99.115,0.7,0.645,9749.0,964757.245,23835.0,,T1609.CFX,
279,T.CFX,20160510,99.17,99.115,99.285,99.59,99.03,99.24,99.15,0.125,0.035,16980.0,1686320.85,23566.0,,T1609.CFX,
280,T.CFX,20160511,99.24,99.15,99.26,99.305,99.085,99.195,99.195,0.045,0.045,13393.0,1328734.99,24931.0,,T1609.CFX,
281,T.CFX,20160512,99.195,99.195,99.285,99.51,99.275,99.49,99.47,0.295,0.275,14406.0,1432591.08,26589.0,,T1609.CFX,
282,T.CFX,20160513,99.49,99.47,99.52,99.67,99.24,99.37,99.305,-0.1,-0.165,16985.0,1688617.965,27448.0,,T1609.CFX,
283,T.CFX,20160516,99.37,99.305,99.35,99.43,98.965,98.99,99.04,-0.315,-0.265,16362.0,1622427.04,28972.0,,T1609.CFX,
284,T.CFX,20160517,98.99,99.04,99.005,99.16,98.935,99.01,99.02,-0.03,-0.02,13276.0,1314812.07,29652.0,,T1609.CFX,
285,T.CFX,20160518,99.01,99.02,98.935,98.965,98.74,98.795,98.78,-0.225,-0.24,16862.0,1666213.365,30211.0,,T1609.CFX,
286,T.CFX,20160519,98.795,98.78,98.7,98.925,98.615,98.845,98.805,0.065,0.025,16645.0,1644439.68,30239.0,,T1609.CFX,
287,T.CFX,20160520,98.845,98.805,98.895,99.145,98.875,99.095,99.095,0.29,0.29,14451.0,1431008.37,29870.0,,T1609.CFX,
288,T.CFX,20160523,99.095,99.095,99.09,99.18,98.925,99.075,99.055,-0.02,-0.04,12110.0,1199441.445,29694.0,,T1609.CFX,
289,T.CFX,20160524,99.075,99.055,99.105,99.3,99.05,99.29,99.255,0.235,0.2,13864.0,1375226.905,30696.0,,T1609.CFX,
290,T.CFX,20160525,99.29,99.255,99.305,99.325,99.185,99.27,99.265,0.015,0.01,12053.0,1196265.01,31197.0,,T1609.CFX,
291,T.CFX,20160526,99.27,99.265,99.26,99.26,99.065,99.14,99.155,-0.125,-0.11,11141.0,1104710.735,31401.0,,T1609.CFX,
292,T.CFX,20160527,99.14,99.155,99.08,99.155,98.99,99.07,99.06,-0.085,-0.095,9716.0,962606.095,31342.0,,T1609.CFX,
293,T.CFX,20160530,99.07,99.06,99.12,99.205,98.895,98.93,98.955,-0.13,-0.105,11375.0,1126560.905,31759.0,,T1609.CFX,
294,T.CFX,20160531,98.93,98.955,98.95,99.15,98.875,99.145,99.09,0.19,0.135,13465.0,1333247.91,32307.0,,T1609.CFX,
295,T.CFX,20160601,99.145,99.09,99.09,99.145,99.005,99.075,99.085,-0.015,-0.005,11538.0,1143136.22,32959.0,,T1609.CFX,
296,T.CFX,20160602,99.075,99.085,99.045,99.08,98.88,98.945,98.935,-0.14,-0.15,12030.0,1190487.61,33052.0,,T1609.CFX,
297,T.CFX,20160603,98.945,98.935,98.9,98.99,98.78,98.985,98.955,0.05,0.02,11168.0,1104268.09,33190.0,,T1609.CFX,
298,T.CFX,20160606,98.985,98.955,99.045,99.16,99.02,99.04,99.06,0.085,0.105,9241.0,915693.465,33356.0,,T1609.CFX,
299,T.CFX,20160607,99.04,99.06,99.04,99.075,98.95,98.955,98.975,-0.105,-0.085,7208.0,713685.275,33324.0,,T1609.CFX,
300,T.CFX,20160608,98.955,98.975,98.96,99.065,98.905,98.94,98.94,-0.035,-0.035,7589.0,751131.18,33345.0,,T1609.CFX,
301,T.CFX,20160613,98.94,98.94,99.0,99.205,98.985,99.19,99.155,0.25,0.215,10929.0,1083031.595,33428.0,,T1609.CFX,
302,T.CFX,20160614,99.19,99.155,99.255,99.48,99.215,99.41,99.405,0.255,0.25,15554.0,1545858.875,34168.0,,T1609.CFX,
303,T.CFX,20160615,99.41,99.405,99.475,99.5,99.365,99.485,99.47,0.08,0.065,10931.0,1086940.275,34810.0,,T1609.CFX,
304,T.CFX,20160616,99.485,99.47,99.515,99.835,99.515,99.795,99.765,0.325,0.295,13358.0,1331299.545,35954.0,,T1609.CFX,
305,T.CFX,20160617,99.795,99.765,99.755,99.835,99.67,99.73,99.75,-0.035,-0.015,14007.0,1397204.345,35118.0,,T1609.CFX,
306,T.CFX,20160620,99.73,99.75,99.68,99.8,99.61,99.715,99.755,-0.035,0.005,10449.0,1041942.575,34383.0,,T1609.CFX,
307,T.CFX,20160621,99.715,99.755,99.66,99.86,99.585,99.835,99.805,0.08,0.05,13256.0,1321759.8,34710.0,,T1609.CFX,
308,T.CFX,20160622,99.835,99.805,99.77,100.04,99.77,99.88,99.94,0.075,0.135,17282.0,1727313.28,33202.0,,T1609.CFX,
309,T.CFX,20160623,99.88,99.94,99.88,99.975,99.815,99.865,99.86,-0.075,-0.08,10841.0,1082958.16,32753.0,,T1609.CFX,
310,T.CFX,20160624,99.865,99.86,99.95,100.295,99.87,100.165,100.155,0.305,0.295,23542.0,2356592.89,31749.0,,T1609.CFX,
311,T.CFX,20160627,100.165,100.155,100.19,100.515,100.19,100.45,100.44,0.295,0.285,15141.0,1520177.595,31637.0,,T1609.CFX,
312,T.CFX,20160628,100.45,100.44,100.475,100.57,100.135,100.14,100.2,-0.3,-0.24,18030.0,1809309.925,31279.0,,T1609.CFX,
313,T.CFX,20160629,100.14,100.2,100.09,100.275,100.03,100.105,100.085,-0.095,-0.115,14123.0,1414262.17,30913.0,,T1609.CFX,
314,T.CFX,20160630,100.105,100.085,100.19,100.43,100.115,100.39,100.36,0.305,0.275,16466.0,1651292.095,30435.0,,T1609.CFX,
315,T.CFX,20160701,100.39,100.36,100.455,100.665,100.435,100.63,100.615,0.27,0.255,17164.0,1725985.855,30012.0,,T1609.CFX,
316,T.CFX,20160704,100.63,100.615,100.655,100.715,100.285,100.36,100.33,-0.255,-0.285,18985.0,1906659.565,30141.0,,T1609.CFX,
317,T.CFX,20160705,100.36,100.33,100.275,100.46,100.215,100.265,100.265,-0.065,-0.065,16184.0,1623529.485,29541.0,,T1609.CFX,
318,T.CFX,20160706,100.265,100.265,100.365,100.585,100.345,100.43,100.465,0.165,0.2,15430.0,1550469.76,29186.0,,T1609.CFX,
319,T.CFX,20160707,100.43,100.465,100.55,100.695,100.535,100.69,100.63,0.225,0.165,12389.0,1246584.58,28878.0,,T1609.CFX,
320,T.CFX,20160708,100.69,100.63,100.73,100.76,100.455,100.695,100.705,0.065,0.075,17245.0,1734887.61,28862.0,,T1609.CFX,
321,T.CFX,20160711,100.695,100.705,100.585,100.64,100.435,100.495,100.485,-0.21,-0.22,14297.0,1437409.655,27837.0,,T1609.CFX,
322,T.CFX,20160712,100.495,100.485,100.45,100.47,100.27,100.315,100.35,-0.17,-0.135,15147.0,1520059.545,26767.0,,T1609.CFX,
323,T.CFX,20160713,100.315,100.35,100.25,100.39,100.185,100.25,100.255,-0.1,-0.095,13838.0,1387764.72,27362.0,,T1609.CFX,
324,T.CFX,20160714,100.25,100.255,100.31,100.45,100.29,100.32,100.33,0.065,0.075,13299.0,1334897.0,27239.0,,T1609.CFX,
325,T.CFX,20160715,100.32,100.33,100.305,100.585,100.17,100.55,100.55,0.22,0.22,21822.0,2190545.135,28230.0,,T1609.CFX,
326,T.CFX,20160718,100.55,100.55,100.525,100.67,100.445,100.545,100.48,-0.005,-0.07,11497.0,1155995.565,27908.0,,T1609.CFX,
327,T.CFX,20160719,100.545,100.48,100.545,100.645,100.485,100.6,100.585,0.12,0.105,8954.0,900682.545,27784.0,,T1609.CFX,
328,T.CFX,20160720,100.6,100.585,100.7,100.935,100.645,100.895,100.87,0.31,0.285,17138.0,1727628.675,30395.0,,T1609.CFX,
329,T.CFX,20160721,100.895,100.87,101.025,101.18,100.905,100.955,100.945,0.085,0.075,18316.0,1850487.315,30184.0,,T1609.CFX,
330,T.CFX,20160722,100.955,100.945,100.845,101.055,100.75,100.96,100.985,0.015,0.04,18030.0,1819078.78,29947.0,,T1609.CFX,
331,T.CFX,20160725,100.96,100.985,100.9,100.945,100.74,100.795,100.785,-0.19,-0.2,13629.0,1374061.24,29485.0,,T1609.CFX,
332,T.CFX,20160726,100.795,100.785,100.755,101.035,100.705,100.99,100.995,0.205,0.21,14955.0,1509128.685,30349.0,,T1609.CFX,
333,T.CFX,20160727,100.99,100.995,101.015,101.07,100.85,100.9,100.91,-0.095,-0.085,15291.0,1543435.31,29377.0,,T1609.CFX,
334,T.CFX,20160728,100.9,100.91,101.0,101.18,100.9,101.165,101.135,0.255,0.225,17343.0,1752211.96,29331.0,,T1609.CFX,
335,T.CFX,20160729,101.165,101.135,101.175,101.225,101.01,101.065,101.07,-0.07,-0.065,13182.0,1332778.61,28168.0,,T1609.CFX,
336,T.CFX,20160801,101.065,101.07,101.09,101.145,100.93,100.935,100.975,-0.135,-0.095,13252.0,1338806.115,27298.0,,T1609.CFX,
337,T.CFX,20160802,100.935,100.975,100.93,101.135,100.89,101.075,101.095,0.1,0.12,10850.0,1096038.18,26933.0,,T1609.CFX,
338,T.CFX,20160803,101.075,101.095,101.075,101.24,101.045,101.185,101.15,0.09,0.055,11981.0,1211996.215,25489.0,,T1609.CFX,
339,T.CFX,20160804,101.185,101.15,101.18,101.23,101.1,101.21,101.205,0.06,0.055,7568.0,765698.83,24962.0,,T1609.CFX,
340,T.CFX,20160805,101.21,101.205,101.25,101.485,101.245,101.465,101.455,0.26,0.25,10045.0,1018475.735,23825.0,,T1609.CFX,
341,T.CFX,20160808,101.465,101.455,101.395,101.495,101.315,101.475,101.445,0.02,-0.01,10720.0,1087117.895,21147.0,,T1609.CFX,
342,T.CFX,20160809,101.475,101.06,101.105,101.28,101.085,101.2,101.21,0.14,0.15,8557.0,866044.325,26274.0,,T1612.CFX,101.59
